game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases,source_games,source_reports_count,source_rows_merged,origin_classes,filter_statuses,filter_match_types
TOUCH,fr,Capestampe,capestampe,tb_only,tb_filtered_base,True,,,True,False,False,False,Capestampe,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capewaïï,capewaïï,tb_only,tb_filtered_base,True,,,True,False,False,False,Capewaïï,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Capex,capex,tb_only,tb_filtered_base,True,,,True,False,False,False,Capex,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,CapGlass,capglass,tb_only,tb_filtered_base,True,,,True,False,False,False,CapGlass,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Caphasard,caphasard,tb_only,tb_filtered_base,True,,,True,False,False,False,Caphasard,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Capibou,capibou,tb_only,tb_filtered_base,True,,,True,False,False,False,Capibou,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Capignon,capignon,tb_only,tb_filtered_base,True,,,True,False,False,False,Capignon,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
TOUCH,fr,Capik,capik,tb_only,tb_filtered_base,True,,,True,False,False,False,Capik,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capikténia,capikténia,tb_only,tb_filtered_base,True,,,True,False,False,False,Capikténia,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Capille,capille,tb_only,tb_filtered_base,True,,,True,False,False,False,Capille,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capilozité,capilozité,tb_only,tb_filtered_base,True,,,True,False,False,False,Capilozité,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Capinaut,capinaut,tb_only,tb_filtered_base,True,,,True,False,False,False,Capinaut,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capinokio,capinokio,tb_only,tb_filtered_base,True,,,True,False,False,False,Capinokio,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Capioute,capioute,tb_only,tb_filtered_base,True,,,True,False,False,False,Capioute,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Capirte,capirte,tb_only,tb_filtered_base,True,,,True,False,False,False,Capirte,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capistil,capistil,tb_only,tb_filtered_base,True,,,True,False,False,False,Capistil,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capitrouille,capitrouille,tb_only,tb_filtered_base,True,,,True,False,False,False,Capitrouille,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Capkornu,capkornu,tb_only,tb_filtered_base,True,,,True,False,False,False,Capkornu,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,fr,Capkoup,capkoup,tb_only,tb_filtered_base,True,,,True,False,False,False,Capkoup,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capliée,capliée,tb_only,tb_filtered_base,True,,,True,False,False,False,Capliée,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH | WAKFU,fr,Caplume,caplume,tb_only,tb_filtered_base,True,,,True,False,False,False,Caplume,,,,,kept_neologism,,,,DOFUS | TOUCH | WAKFU,3,3,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capnomen,capnomen,tb_only,tb_filtered_base,True,,,True,False,False,False,Capnomen,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Capoche,capoche,tb_only,tb_filtered_base,True,,,True,False,False,False,Capoche,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Capodindo,capodindo,tb_only,tb_filtered_base,True,,,True,False,False,False,Capodindo,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capoduvet,capoduvet,tb_only,tb_filtered_base,True,,,True,False,False,False,Capoduvet,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Capoei,capoei,tb_only,tb_filtered_base,True,,,True,False,False,False,Capoei,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Capogato,capogato,tb_only,tb_filtered_base,True,,,True,False,False,False,Capogato,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capokami,capokami,tb_only,tb_filtered_base,True,,,True,False,False,False,Capokami,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Capolita,capolita,tb_only,tb_filtered_base,True,,,True,False,False,False,Capolita,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capomdeupin,capomdeupin,tb_only,tb_filtered_base,True,,,True,False,False,False,Capomdeupin,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
RETRO,fr,Capondakal,capondakal,tb_only,tb_filtered_base,True,,,True,False,False,False,Capondakal,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capong,capong,tb_only,tb_filtered_base,True,,,True,False,False,False,Capong,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Caponion,caponion,tb_only,tb_filtered_base,True,,,True,False,False,False,Caponion,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capoppinz,capoppinz,tb_only,tb_filtered_base,True,,,True,False,False,False,Capoppinz,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Caporette,caporette,tb_only,tb_filtered_base,True,,,True,False,False,False,Caporette,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Capotie,capotie,tb_only,tb_filtered_base,True,,,True,False,False,False,Capotie,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
TOUCH | WAKFU,fr,Capou,capou,tb_only,tb_filtered_base,True,,,True,False,False,False,Capou,,,,,kept_neologism,,,,TOUCH | WAKFU,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Capouze,capouze,tb_only,tb_filtered_base,True,,,True,False,False,False,Capouze,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capoué,capoué,tb_only,tb_filtered_base,True,,,True,False,False,False,Capoué,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capox,capox,tb_only,tb_filtered_base,True,,,True,False,False,False,Capox,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Capplosive,capplosive,tb_only,tb_filtered_base,True,,,True,False,False,False,Capplosive,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Capraire,capraire,tb_only,tb_filtered_base,True,,,True,False,False,False,Capraire,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,fr,Capraline,capraline,tb_only,tb_filtered_base,True,,,True,False,False,False,Capraline,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
TOUCH,fr,Caprathrosk,caprathrosk,tb_only,tb_filtered_base,True,,,True,False,False,False,Caprathrosk,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,fr,Capri,capri,tb_only,tb_filtered_base,True,,,True,False,False,False,Capri,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Caprinière,caprinière,tb_only,tb_filtered_base,True,,,True,False,False,False,Caprinière,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Caprintanière,caprintanière,tb_only,tb_filtered_base,True,,,True,False,False,False,Caprintanière,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Caprisonnier,caprisonnier,tb_only,tb_filtered_base,True,,,True,False,False,False,Caprisonnier,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capronce,capronce,tb_only,tb_filtered_base,True,,,True,False,False,False,Capronce,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Capsaaloocke,capsaaloocke,tb_only,tb_filtered_base,True,,,True,False,False,False,Capsaaloocke,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Capstéropode,capstéropode,tb_only,tb_filtered_base,True,,,True,False,False,False,Capstéropode,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH | WAKFU,fr,Capt,capt,tb_only,tb_filtered_base,True,,,True,False,False,False,Capt,,,,,kept_neologism,,,,DOFUS | TOUCH | WAKFU,3,3,tb_only,kept_neologism,
WAKFU,fr,Capt'chat,capt'chat,tb_only,tb_filtered_base,True,,,True,False,False,False,Capt'chat,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Capt'n,capt'n,tb_only,tb_filtered_base,True,,,True,False,False,False,Capt'n,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU,fr,Captain,captain,tb_only,tb_filtered_base,True,,,True,False,False,False,Captain,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU,4,4,tb_only,kept_neologism,
WAKFU,fr,Captaine,captaine,tb_only,tb_filtered_base,True,,,True,False,False,False,Captaine,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Captavius,captavius,tb_only,tb_filtered_base,True,,,True,False,False,False,Captavius,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH | WAKFU,fr,Capterre,capterre,tb_only,tb_filtered_base,True,,,True,False,False,False,Capterre,,,,,kept_neologism,,,,DOFUS | TOUCH | WAKFU,3,3,tb_only,kept_neologism,
DOFUS,fr,Capthéa,capthéa,tb_only,tb_filtered_base,True,,,True,False,False,False,Capthéa,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Captualité,captualité,tb_only,tb_filtered_base,True,,,True,False,False,False,Captualité,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,fr,Capuchaud,capuchaud,tb_only,tb_filtered_base,True,,,True,False,False,False,Capuchaud,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,fr,Capuchef,capuchef,tb_only,tb_filtered_base,True,,,True,False,False,False,Capuchef,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Capuchemme,capuchemme,tb_only,tb_filtered_base,True,,,True,False,False,False,Capuchemme,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Capuchichon,capuchichon,tb_only,tb_filtered_base,True,,,True,False,False,False,Capuchichon,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Capuchifon,capuchifon,tb_only,tb_filtered_base,True,,,True,False,False,False,Capuchifon,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Capuchino,capuchino,tb_only,tb_filtered_base,True,,,True,False,False,False,Capuchino,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capulotté,capulotté,tb_only,tb_filtered_base,True,,,True,False,False,False,Capulotté,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capus,capus,tb_only,tb_filtered_base,True,,,True,False,False,False,Capus,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Capushima,capushima,tb_only,tb_filtered_base,True,,,True,False,False,False,Capushima,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capushincha,capushincha,tb_only,tb_filtered_base,True,,,True,False,False,False,Capushincha,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Caputon,caputon,tb_only,tb_filtered_base,True,,,True,False,False,False,Caputon,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Capwice,capwice,tb_only,tb_filtered_base,True,,,True,False,False,False,Capwice,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Capy,capy,tb_only,tb_filtered_base,True,,,True,False,False,False,Capy,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Capéclair,capéclair,tb_only,tb_filtered_base,True,,,True,False,False,False,Capéclair,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Capétendard,capétendard,tb_only,tb_filtered_base,True,,,True,False,False,False,Capétendard,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Capétoilée,capétoilée,tb_only,tb_filtered_base,True,,,True,False,False,False,Capétoilée,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Caquesangue,caquesangue,tb_only,tb_filtered_base,True,,,True,False,False,False,Caquesangue,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cara-Patte,cara-patte,tb_only,tb_filtered_base,True,,,True,False,False,False,Cara-Patte,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Carabajoie,carabajoie,tb_only,tb_filtered_base,True,,,True,False,False,False,Carabajoie,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Carabattu,carabattu,tb_only,tb_filtered_base,True,,,True,False,False,False,Carabattu,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Caraboom,caraboom,tb_only,tb_filtered_base,True,,,True,False,False,False,Caraboom,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Carabottes,carabottes,tb_only,tb_filtered_base,True,,,True,False,False,False,Carabottes,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
WAKFU,fr,Carabougri,carabougri,tb_only,tb_filtered_base,True,,,True,False,False,False,Carabougri,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Caracans,caracans,tb_only,tb_filtered_base,True,,,True,False,False,False,Caracans,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Caracape,caracape,tb_only,tb_filtered_base,True,,,True,False,False,False,Caracape,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Caracoiffe,caracoiffe,tb_only,tb_filtered_base,True,,,True,False,False,False,Caracoiffe,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Carafon-Skin,carafon-skin,tb_only,tb_filtered_base,True,,,True,False,False,False,Carafon-Skin,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAVEN,fr,Caraisse,caraisse,tb_only,tb_filtered_base,True,,,True,False,False,False,Caraisse,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAKFU,fr,Carambague,carambague,tb_only,tb_filtered_base,True,,,True,False,False,False,Carambague,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Carapabz,carapabz,tb_only,tb_filtered_base,True,,,True,False,False,False,Carapabz,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Carapanama,carapanama,tb_only,tb_filtered_base,True,,,True,False,False,False,Carapanama,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Carapar,carapar,tb_only,tb_filtered_base,True,,,True,False,False,False,Carapar,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Carapassable,carapassable,tb_only,tb_filtered_base,True,,,True,False,False,False,Carapassable,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Carapatage,carapatage,tb_only,tb_filtered_base,True,,,True,False,False,False,Carapatage,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Carapatrouille,carapatrouille,tb_only,tb_filtered_base,True,,,True,False,False,False,Carapatrouille,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Carapatte,carapatte,tb_only,tb_filtered_base,True,,,True,False,False,False,Carapatte,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Carapattes,carapattes,tb_only,tb_filtered_base,True,,,True,False,False,False,Carapattes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Caraprys,caraprys,tb_only,tb_filtered_base,True,,,True,False,False,False,Caraprys,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Carasau,carasau,tb_only,tb_filtered_base,True,,,True,False,False,False,Carasau,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Carba,carba,tb_only,tb_filtered_base,True,,,True,False,False,False,Carba,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Carbocible,carbocible,tb_only,tb_filtered_base,True,,,True,False,False,False,Carbocible,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Carbombe,carbombe,tb_only,tb_filtered_base,True,,,True,False,False,False,Carbombe,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Carbonade,carbonade,tb_only,tb_filtered_base,True,,,True,False,False,False,Carbonade,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Carbonage,carbonage,tb_only,tb_filtered_base,True,,,True,False,False,False,Carbonage,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Carcassetagne,carcassetagne,tb_only,tb_filtered_base,True,,,True,False,False,False,Carcassetagne,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAVEN,fr,Cardio,cardio,tb_only,tb_filtered_base,True,,,True,False,False,False,Cardio,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Carexe,carexe,tb_only,tb_filtered_base,True,,,True,False,False,False,Carexe,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
WAVEN,fr,Carina,carina,tb_only,tb_filtered_base,True,,,True,False,False,False,Carina,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS,fr,Carlita,carlita,tb_only,tb_filtered_base,True,,,True,False,False,False,Carlita,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAVEN,fr,Carloss,carloss,tb_only,tb_filtered_base,True,,,True,False,False,False,Carloss,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAKFU,fr,Carminite,carminite,tb_only,tb_filtered_base,True,,,True,False,False,False,Carminite,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Carnageddon,carnageddon,tb_only,tb_filtered_base,True,,,True,False,False,False,Carnageddon,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Carnavaleux,carnavaleux,tb_only,tb_filtered_base,True,,,True,False,False,False,Carnavaleux,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Carnavalo,carnavalo,tb_only,tb_filtered_base,True,,,True,False,False,False,Carnavalo,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Carnevil,carnevil,tb_only,tb_filtered_base,True,,,True,False,False,False,Carnevil,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAVEN,fr,Carnibal,carnibal,tb_only,tb_filtered_base,True,,,True,False,False,False,Carnibal,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Carniflore,carniflore,tb_only,tb_filtered_base,True,,,True,False,False,False,Carniflore,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Carnon,carnon,tb_only,tb_filtered_base,True,,,True,False,False,False,Carnon,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Caroturier,caroturier,tb_only,tb_filtered_base,True,,,True,False,False,False,Caroturier,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Carpacasque,carpacasque,tb_only,tb_filtered_base,True,,,True,False,False,False,Carpacasque,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Carpeausanias,carpeausanias,tb_only,tb_filtered_base,True,,,True,False,False,False,Carpeausanias,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Carpett,carpett,tb_only,tb_filtered_base,True,,,True,False,False,False,Carpett,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Carpé,carpé,tb_only,tb_filtered_base,True,,,True,False,False,False,Carpé,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Carqu'Os,carqu'os,tb_only,tb_filtered_base,True,,,True,False,False,False,Carqu'Os,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Carreausillon,carreausillon,tb_only,tb_filtered_base,True,,,True,False,False,False,Carreausillon,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Carreautage,carreautage,tb_only,tb_filtered_base,True,,,True,False,False,False,Carreautage,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Cartashians,cartashians,tb_only,tb_filtered_base,True,,,True,False,False,False,Cartashians,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Cartocache,cartocache,tb_only,tb_filtered_base,True,,,True,False,False,False,Cartocache,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Carttirance,carttirance,tb_only,tb_filtered_base,True,,,True,False,False,False,Carttirance,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Cartus,cartus,tb_only,tb_filtered_base,True,,,True,False,False,False,Cartus,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Carvelim,carvelim,tb_only,tb_filtered_base,True,,,True,False,False,False,Carvelim,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Carya,carya,tb_only,tb_filtered_base,True,,,True,False,False,False,Carya,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Caryoka,caryoka,tb_only,tb_filtered_base,True,,,True,False,False,False,Caryoka,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,cas-chaud,cas-chaud,tb_only,tb_filtered_base,True,,,True,False,False,False,cas-chaud,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,casada,casada,tb_only,tb_filtered_base,True,,,True,False,False,False,casada,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Cascathéa,cascathéa,tb_only,tb_filtered_base,True,,,True,False,False,False,Cascathéa,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Caschoygan,caschoygan,tb_only,tb_filtered_base,True,,,True,False,False,False,Caschoygan,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Cascterre,cascterre,tb_only,tb_filtered_base,True,,,True,False,False,False,Cascterre,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Cashmirnof,cashmirnof,tb_only,tb_filtered_base,True,,,True,False,False,False,Cashmirnof,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Cask,cask,tb_only,tb_filtered_base,True,,,True,False,False,False,Cask,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Caska,caska,tb_only,tb_filtered_base,True,,,True,False,False,False,Caska,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Caskabeille,caskabeille,tb_only,tb_filtered_base,True,,,True,False,False,False,Caskabeille,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
